Class II,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6
114.0,-0.21732368392191742,,-0.20205200338475646,-0.1808038485460641,-0.2198995540750246,-0.22234893629652674,-0.22170907298428724,-0.22282977303729246,-0.2178243149094555,,-0.22035373253402873,,-0.21294604733709693,-0.13361391795012745,,-0.14472630508155873,-0.1724772852766839,-0.11891707943376686,-0.17692330654249888,-0.19628255287187846,-0.1153475707309502,-0.18918800317705226,,,-0.17865276444039602,-0.1956189485167694,-0.19621632762223862,-0.1910660750347426,-0.20288306079855153
115.0,7.493503899472896,7.135321964756799,8.383446895616588,4.604050279596175,7.975499997990489,7.6920820426777805,9.18396968583995,9.132275266910053,9.900006745704452,9.679190537463322,9.35955928968168,,4.003446431860452,1.6331947554865371,4.807846172599722,6.9493315292261855,5.343962812168725,2.383061363083872,4.01303472075488,3.5029424231622217,6.552656380006075,4.289097566567274,,9.649667306901888,11.418531358768982,10.550852196502825,10.81101190169567,11.29702889324407,10.375842333329166
116.0,,0.10965957667587477,0.07420530775308465,-0.03888423503317072,0.15090292143221068,0.10296435318620602,0.006024169954401342,-0.0005449986843924007,-0.014570426806120513,0.09752012795697693,0.0697073165462591,0.07895383743894961,0.1842956565339399,0.02640794936572801,0.16922750124099817,0.20846287458940646,0.26636888909605827,0.051190275809737805,0.37102338874163965,0.19610474531981875,0.27330156295274183,0.251526688097059,0.03252252649626888,-0.01768768476408873,0.010149146680594495,0.04443396742880033,0.07353725568953833,,-0.09734615268244448
117.0,-0.1975557280433041,-0.21194945508838423,-0.19244703064652025,-0.15789078000910778,-0.2017819104399829,-0.19181725357035295,-0.208619451019769,-0.20407596034288328,-0.1852681770261401,,-0.17831384790742055,-0.18377251196705224,-0.22519949722709784,-0.08616679466174888,-0.22848660474096824,,,-0.16830940841754213,-0.23166020625591177,-0.1998509115957504,-0.23593804894516623,-0.20707699670582275,-0.06949833544236649,-0.19469163701937942,-0.17065622942123562,-0.19325689405879412,-0.18495000164501596,-0.17428393371458073,-0.19068333295463846
118.0,-0.19776353835477442,-0.20951280585940107,-0.18599289552611814,-0.15082020919731798,,-0.17667926682504737,-0.19408997063915373,-0.1934227528539758,-0.1728129879116899,,-0.1517876715470624,-0.1578753178303388,-0.21535748141155936,-0.0956562193194246,-0.21505366438946363,,,-0.1366443086193017,,-0.1470920670561325,-0.22004488837635294,-0.19839680077895433,-0.11025409214465638,-0.18566338215795908,-0.17253913446935187,-0.18660905006882247,-0.15453647142078927,-0.14703293280898452,-0.1758637069403406
119.0,-0.20319258274193627,-0.2171380846230425,-0.20060363447978433,-0.17539044276828752,,-0.21150686470867275,-0.22029539381211927,-0.21475521479386628,-0.20586240061141917,-0.22813388567674966,,-0.21857614853173593,-0.22702209274849386,-0.1276185872810929,,,,-0.1707485357747656,-0.23010042125088576,-0.21243268013325448,,-0.22496599023459327,-0.15916100018740426,-0.1918326896465963,-0.17514265749884597,-0.1907000309857281,,-0.19330369387743085,-0.20306830612373028
120.0,,-0.23516928891751782,-0.21770455155077098,-0.1834111215329116,-0.2315276908524856,-0.22582658190017804,,-0.23486346951620501,-0.22147454855091814,-0.24441936545054757,-0.2307433875225575,,,-0.15140897585949117,-0.25377899568479906,,,-0.18486062977012996,-0.25135971317124034,,,-0.24124135759747156,-0.19876938074792883,-0.20748166473972487,-0.19143792217451874,-0.2037765592736943,-0.21644576515276895,-0.2083010677873533,-0.21706755998366523
121.0,-0.22636343247087592,-0.23382196522619772,-0.21747586172367014,-0.1835215992018458,,-0.22551973081750293,-0.23519138360774106,-0.23212853849827034,-0.218588890874897,-0.24111224583777974,-0.2266951023362915,-0.22931868832178,,-0.14770485436333608,-0.24626121127983552,,,,-0.24104780119356833,,,-0.23400786099174786,-0.19434720186820822,-0.20685470259657068,-0.19034537233178464,-0.20328953773596747,-0.2163070172959066,-0.20798140795268355,
122.0,-0.22581793040326636,-0.2338506316877152,-0.21762832160840404,-0.18409608308030373,-0.23075954514281277,-0.2256475854352842,-0.22917015750406264,-0.2265805355761743,-0.2132861865984479,-0.23758279885608632,-0.21865515133699406,-0.22126178347924694,1.8689907967880257,1.0130026192076185,0.9323117570440413,0.7203137901818338,0.6253966375804834,0.9349819401922632,1.05937961938562,1.4373120709167009,0.6282787462787786,0.45220057662430885,0.7820698947741014,-0.20703025199665384,-0.18841597580099884,-0.20168236666146883,-0.21583527458257462,-0.2061966405424441,-0.21632657868295033
123.0,-0.22625952731514076,-0.2335066341495058,-0.2172217619157803,-0.1815330011610299,-0.23044169174570678,-0.2249060286521527,-0.23663124202383806,-0.2340560136918624,,-0.24444715637166325,-0.22929959350507803,-0.23268943422528876,,-0.14900320622796775,-0.25273000251201344,,,-0.18255216994990062,-0.24979992816621432,-0.22490871952338454,,-0.23993376398028304,-0.19657024314287858,-0.20610234802478566,-0.19092651586515386,-0.2027538140444679,-0.21466979258493088,-0.20739536492245567,-0.2161677969756543
124.0,0.717069405315401,0.9289183803830463,,0.4332531309240932,0.8424724501855793,0.8193593475383708,0.8190729486584882,0.6761029821147215,0.6700210271538685,0.9141841358628218,0.7335128483474097,0.8783138964588378,0.692799807003429,,,0.829239273215143,0.8508867940752394,0.34928648353897757,0.7055972723197196,0.506684115730896,0.9730795179411684,1.171377066077991,0.4561194558342626,0.5785533133755452,0.29307306446606307,0.5827388730782996,0.7356697782080354,0.7434328133027158,0.6757619801420169
125.0,-0.22753236547289643,-0.23485395784082588,-0.2178570114355049,-0.18316807066125632,,-0.22554530174105916,-0.23707628917063167,-0.23538440875771638,-0.22090728251204217,-0.24394691979158073,-0.23108310376196442,-0.23271683866352866,,-0.1492132337354817,-0.2481260880314544,,,-0.17754324769845956,-0.239228052021038,-0.21830064781251057,,-0.2327837307969331,,-0.206453446824952,-0.1907405499344757,-0.20363045281237627,-0.2161127702962993,-0.20800804627223934,-0.2166970693333078
126.0,-0.21867445094647445,-0.21189212216534933,-0.20756596921596612,-0.17391004200456905,-0.21701238571797848,-0.21585392171323683,-0.22995553482193373,-0.22908104393542886,-0.21686242901744845,-0.23755500793497064,-0.22227879122400138,-0.22526283146227358,,-0.14993878330689353,-0.2513313449482993,,,-0.18037437766666536,-0.24832679788368975,,,-0.23609444655109124,-0.1974546789188227,-0.20665407471076133,-0.1902988808491151,-0.20287556942889964,-0.21672326086649366,-0.2079281313135719,-0.21566498823588348
127.0,-0.21098546942207294,-0.1887009547977332,-0.1857387957182283,-0.1650718284898318,-0.1970670850495773,-0.20810593187569024,-0.23228548753161798,-0.22673681734862772,-0.2177503236869934,-0.23472033398116962,-0.22035373253402873,-0.22989418152481808,,-0.15062614605875738,-0.25141876104603145,,,-0.18229083487591238,-0.24991546779621623,-0.22628319843924635,,,-0.1970005091960406,-0.20407099068096607,-0.19048484677979324,-0.2010005365086512,-0.21597402243943697,-0.20710234340734174,-0.21460644352057648
128.0,-0.22044083859397207,,,-0.18031774680275356,-0.22638906093260533,-0.22027769148846973,-0.2306361951640887,-0.22988849975977146,-0.21693642023991053,-0.2031776385148546,-0.22779918011436406,-0.2266878622507488,,-0.14688383774305427,-0.23612094394290797,,,-0.1694200824819921,-0.23674394997599657,-0.20495234295654513,,-0.22218387615546878,-0.18490525236826422,-0.20261643850884836,-0.18971773731574587,-0.202120686045423,-0.2143090481570888,-0.2040922132975349,
129.0,-0.21488191276214128,-0.22192538369645645,-0.2183652110512846,-0.17452871695060065,-0.23126281302156393,-0.22367862432145225,-0.23024350650515316,-0.2277266019074993,-0.20253279560062554,-0.24394691979158073,-0.2313945103147541,-0.22482436045043502,-0.2482202806588845,-0.1513135088106212,,,,-0.1844250713134829,-0.24979992816621432,-0.2265475213076813,,-0.23517634890498015,-0.19805227065932549,-0.20171361302270632,-0.17907118778442185,-0.2033138888128538,-0.21636251643865154,-0.20014974200327465,
130.0,,-0.2265406840007657,-0.21097090664169005,-0.17877105943767452,-0.22532954960891868,,-0.23100270457909522,-0.22824754114901066,-0.21597453434790348,-0.23677686214373114,-0.22564764393145348,-0.22515321370931393,,-0.147991255509946,-0.2414824646038122,,,,,-0.22107603793107763,,,-0.1928412706821412,-0.20015874690768393,-0.18544052091014845,-0.19871153528133498,-0.21089585087827503,-0.20401229833886747,-0.20931371994404152
131.0,-0.21773930454485804,-0.22040606123603165,-0.20812498879332378,-0.17541253830207437,-0.22323701474463756,,-0.23053147818837255,-0.22340280620295497,-0.2135821514882962,-0.23438684292778128,-0.221542739371953,-0.22408444061795751,,,-0.24040433273178255,,,-0.16769962657823625,-0.2395457860035433,-0.21322564873855934,,-0.23064150295600724,-0.18710438997331447,-0.19210855298958415,-0.18181418526192455,-0.19778619435965394,-0.2060951750308378,-0.2010820831877281,-0.20132170734347374
132.0,-0.17487842780410645,-0.1753997166536369,-0.15669518767641885,-0.17360070453155324,-0.16454008741239715,-0.1911524095578902,,-0.2036331619875986,-0.1882771534062647,-0.2044282299650609,,-0.20396958294986475,-0.19575756957377755,-0.13181913743137189,,-0.19551288877604547,,-0.12015842103521095,-0.14694077255699883,-0.15737422663825243,,-0.18167629516341613,-0.1638939267721863,-0.18438437938592453,-0.11742348176461555,,-0.16349958297409695,-0.16171064688423722,-0.16596631385222022
133.0,-0.051075434745668835,0.03865275149715389,-0.2167389722807896,-0.1816213832961773,0.057215632635218665,-0.028495764816523828,-0.08981804206980132,-0.09215216430416619,,-0.03773828511311587,-0.09128987124601076,,-0.18386863878805584,-0.12213877867595622,-0.05505306684041406,,0.16228218597420146,0.06582503995307862,-0.10710848511383453,-0.03745094122931136,-0.09379752250205083,-0.114877736123637,,-0.044496586005361854,-0.18753263763027764,-0.026135453387821812,-0.20345896575045316,-0.07135346695092121,-0.2140507075450403
134.0,-0.22335018295455641,-0.22731467846173684,-0.21272419531613,-0.18179814756647203,-0.22498520842872052,-0.22076353903603865,,,-0.21622117175611041,,-0.22760101230804333,-0.2259753468565112,-0.20450602807647844,-0.09325044968790118,-0.16819863600503973,-0.19643965125222224,-0.16918772340103785,-0.15983779643575705,-0.16239419806975658,-0.1775949260735268,-0.21034736667334822,-0.1250324525124414,-0.1388428810103096,-0.20271675245175302,-0.18915983952371143,-0.19871153528133498,-0.21186708587631145,-0.20331970203041635,-0.21230410876478378
135.0,5.933004318064465,1.5593798685362994,5.300123596738823,4.092759627768625,5.461915333676281,5.904393205936126,6.676704957024336,6.70219789310783,6.523688609796439,4.594758146583378,1.5342523343161723,4.577995272161192,,0.7494562840971599,4.598018399343355,5.325211181808944,5.536215980278415,3.762191882288253,4.927155388422626,4.790300521587848,5.95093114445914,5.244169508789922,3.3674908008853484,3.0960821814826027,3.7101737949357116,4.378243823045044,0.8697279575084359,0.6924204313533349,3.6023470181691395
136.0,-0.10388523014806154,-0.10952418808653938,-0.17361823488188263,-0.05158916696060551,0.044395545618610206,-0.0751882712302536,-0.12311804034753575,-0.1245285381640976,-0.1262231815013999,-0.052300727777740606,0.008699941886097053,-0.13852778443296349,-0.08612143897903245,,-0.05068226195380735,,,-0.1424154581698751,-0.0739486113032815,-0.07839455354988657,,-0.05111168143010357,-0.05317212909183041,-0.07403904219078725,-0.1538728041775327,-0.09507335205305897,,-0.05350579284852682,-0.08967170349646879
137.0,-0.22163574788492635,-0.22874800153760927,-0.2120635358156164,-0.18040612893790092,-0.22575335413839334,-0.2220676561374079,-0.23152628945767595,,-0.21419874500881356,-0.23752721701385493,-0.2272612960686364,-0.22811289303922405,,-0.14850677757384387,,,,-0.18120193873429474,-0.24431179574112277,-0.22342851146014878,,-0.2339522187101654,-0.19458623856440932,-0.20394559825233524,-0.18648657927021303,-0.19922290789594818,-0.21017436202259082,-0.20478480960598605,-0.21079568254547132
138.0,-0.22147989015132363,-0.22717134615414958,-0.2111995964687909,-0.17790933361998765,-0.22503818399490486,-0.21782288282706883,-0.22862039338155288,-0.22707542785561008,-0.21382878889650314,-0.23763838069831772,-0.2223637202838531,-0.22644122230658964,,-0.14871680508135782,-0.24395925403955598,,,-0.1801783763611742,-0.24376298249861364,-0.22152538680741707,,-0.23467556837073775,-0.19539896333149312,-0.2006603166222073,-0.18534753794480938,-0.19807840728229004,-0.21125659530611712,-0.2030266805153024,-0.2095254288871029
139.0,-0.2271167448499558,-0.23373596584164538,-0.21795865135866083,-0.18400770094515634,-0.23176608090031509,-0.2261590039064094,-0.23739044009778013,-0.23543650268186753,-0.22174584969994576,-0.24439157452943186,-0.23048860034300228,-0.2324976031576094,-0.2496222772138045,-0.1496523821602836,,,,,-0.24789352427118252,,,-0.23704036533799358,-0.19625949543781712,-0.20687978108229685,-0.19076379567581048,-0.20343564419728552,-0.2167510104378661,-0.20822115282868586,
140.0,-0.1251857870737684,-0.09444562932836127,-0.08885053896982983,,,-0.13425710464521293,-0.1226468139568131,-0.1292951322239266,-0.12198101808024063,-0.12350106767615394,-0.10564288236095375,-0.13033385739923087,-0.24219169547272842,-0.14451625493107884,-0.2337315706048963,,,-0.1759099034860331,-0.2385925840560274,,-0.24455806823672596,-0.22947301504277495,-0.18815615143659936,-0.1516318770275497,-0.13574112593641322,-0.14058551475363412,-0.14701633757885002,-0.14543463363563577,
141.0,-0.2073487889713425,-0.21220745324204127,,-0.17068409407168994,-0.21295975490487704,-0.2063415381503083,,-0.21459893302141286,-0.1996471379246044,-0.22143627368786692,-0.21064351002431383,-0.21282121650135516,-0.2311720025510571,-0.1400483970439639,,,,-0.17233832414152733,-0.23116916282840358,-0.2077277330751122,,-0.22332454292790982,-0.1854550367695268,-0.18950039047406272,,-0.18845973191218454,-0.19949077704419002,-0.1917053947040821,-0.19655825612459227
142.0,-0.17599540822825938,-0.17281973511706653,-0.17026411741773664,,-0.15611697238908828,-0.16847100036348808,-0.13793549241137043,-0.15377927657496085,,,-0.1333014461860017,-0.1464202626460571,-0.006207635348591634,-0.045364177974720706,-0.011869514560739786,-0.09668911673306307,-0.09796560543304102,-0.05968112932976831,-0.07498846797329883,-0.030604978936845915,-0.09361793876681,-0.03077442751170351,-0.06902026204996425,-0.16813352063536796,-0.1643798792608481,-0.17764785377464823,,-0.1689029931643066,
143.0,-0.21680415814324164,-0.21871474000650218,-0.20632088015730587,-0.17349022686261903,-0.21216512141211205,-0.21010046391307846,-0.2135673281223569,-0.21501568441462196,-0.2033713627885291,-0.22318710171815576,,,-0.24449096982279725,-0.14684565092350627,,,,-0.1788499230684007,-0.23931470674353944,,,-0.23242205596664692,-0.19018796335430885,-0.19734995650635317,-0.182069888416607,-0.19408483067292978,-0.20431920246299973,,-0.20658796730212603
144.0,1.67032128031865,1.890792830139526,1.2079732405767907,0.8964197101638988,,,1.821397660969509,1.6701331958046353,1.69220976546751,2.108971416468827,1.7098573204029404,1.5709062640960427,2.3206580069210574,0.8768284206994833,1.8708692596947218,2.1154929139008756,2.013746917116115,,1.813737863668201,1.4879563325088392,1.9292731162309575,1.6130654972797958,1.170695755457872,1.4162248936009942,0.9902593385784427,,1.2892459775174312,1.321244602787845,1.6022532422144615
145.0,-0.22750638918396263,-0.23347796768798834,-0.21831439108970663,,-0.2316866175510386,-0.22585215282373428,-0.23728572312206397,-0.2343946241988448,-0.22098127373450427,-0.24389133794934933,-0.22961100005786772,-0.23274424310176856,,-0.15033974491214744,-0.25267172511352537,,,-0.1844686271591476,-0.2504065112237244,,,-0.23826449553280835,-0.19781323396312436,-0.20703025199665384,,-0.20333823988974015,-0.21622376858178918,-0.20755519483979054,-0.21714695083731325
146.0,-0.21272588078063678,-0.21301011416452983,-0.20599055040704908,-0.1730262206530953,-0.2129067793386927,-0.20690409846854604,,-0.21749014581180096,-0.20514715212761905,-0.22618852119865093,-0.21180420717562087,-0.2175895887550992,-0.22920920737416908,-0.14264510077322728,,,,-0.17397166835395375,,-0.21200976354375853,,,-0.18959037161380604,-0.19188284661804864,-0.18125628746989011,-0.19101659498525056,-0.20501294174731147,-0.1938098219489913,-0.19999852644934
147.0,-0.2059200930799841,-0.2124654513956983,-0.19844378611272062,-0.1710155270784926,,-0.20593240337340818,-0.2170753468088478,-0.215797093276889,-0.20248346811898416,-0.22115836447670995,-0.21171927811576916,-0.2145476961104694,,-0.14109853458153365,,,,-0.17122765007707735,-0.2319490553309166,-0.2102388003252443,,-0.22354711205423977,-0.18559845878724746,,-0.1783040783203745,-0.18863018945038895,-0.2001567667571293,-0.19333033219698667,-0.19999852644934
148.0,-0.21934983445875295,-0.22410403477178256,-0.21033565712196545,,-0.21947574954554994,-0.216953471426156,-0.22529562940256526,-0.22744008532466806,-0.21380412515568245,-0.2257438664607998,-0.22063682940020118,-0.22539985365347312,,,-0.2375196015066221,,,-0.17959037244470066,-0.24093226156356642,-0.21901431955728495,,-0.2303076492665123,,-0.1975756628778887,,-0.19802970512851736,-0.20920312702455438,-0.1949019930507796,-0.20865212949697465
149.0,-0.20189376829524686,-0.20257552217217845,-0.1950388486869967,-0.16792215234833455,-0.1997423511418861,-0.191919537264578,-0.20147251742714203,-0.2109523583308333,-0.19681080773022466,-0.20289972930369762,,-0.21084809694808174,-0.22550793646918024,-0.13332751680351754,-0.21694767984032653,,,-0.16881030064268623,-0.2216660282607451,-0.2050052075302321,-0.24105618539952983,-0.22129359965014894,-0.18007671110500173,,-0.17621196160024533,-0.18631683714618635,,-0.18118325847953615,-0.19486458458010109
150.0,-0.062349144142933195,-0.018278841076499595,-0.07551029905561289,-0.07286716599733543,-0.07109118866323463,-0.05002648245089429,-0.05929304364854475,-0.06490704197312172,-0.05733735338920301,-0.03370860155133994,-0.05624247921386198,-0.06319298371145528,-0.0319202521658247,-0.05895868573380544,-0.0633575961249668,,-0.07686275566474567,-0.07760435982079435,-0.06060378403805893,,,-0.06435454444673616,-0.06947443177274637,-0.06398256941459406,-0.07918423726892121,,,-0.06605244135931451,
151.0,-0.21212842613515964,-0.22467736400213154,-0.20421185175182013,-0.17680455693064548,-0.2257798419214855,-0.22316720585032704,-0.22621190294008153,-0.21637012644255152,-0.20393862882740507,,-0.2201272550410908,-0.21216350998359734,,-0.1433897437544131,,-0.22226543225501474,,-0.15877067821697177,-0.2017354420854127,-0.20159544252742112,-0.20127838804368642,-0.20162405311073875,-0.1674316698759628,-0.20123712179390915,-0.1783738155443788,-0.19695825774551828,-0.2037087118928054,-0.20414548993664655,-0.2069319943346008
152.0,-0.2134012642929153,-0.2239607024641953,,-0.17972116739050878,-0.22368730705720438,-0.21856443961020033,,-0.22506981177579133,-0.21234896444726153,,-0.22352441743516013,-0.22394741842675797,-0.22304042253252102,-0.1360196875816509,-0.22000724326095122,-0.22226543225501474,,-0.16299559524644813,,,-0.21857828787188618,-0.22073717683432403,-0.18535942209104633,,-0.17374791301875986,-0.18619508176175464,-0.19890803604536816,-0.1908529684782961,-0.1965053288888269
153.0,-0.2212720798398533,-0.22591002184738185,-0.21435043408662502,-0.1780860978902824,-0.2240581360204947,-0.2175927445150625,,,,,-0.21803233823141469,-0.2241118450561974,-0.18633615272471504,-0.12297888870601202,-0.20380612648126237,,-0.2174760090473137,-0.1617760315678364,-0.2101409501680529,-0.18465234666074024,,-0.2006503131830452,-0.16795755060760525,-0.1912809629606206,-0.1830229638113325,-0.19152796759986376,-0.20073950775595115,-0.19008045721117753,-0.2058734496192938
154.0,-0.22241503655294004,-0.22960799538313276,-0.2100815573140756,,-0.2284551080137943,,-0.2354269968031024,-0.23270157166393285,,-0.24180701886567213,-0.22881832883258485,-0.22901723950114103,,-0.14942326124299565,,,,-0.1749081190357449,-0.2390836274835356,,-0.23698562073407106,-0.2322829502626907,,,-0.18334840419001927,-0.2010005365086512,-0.21236657816101592,-0.20526429935799068,-0.21357436242315217
155.0,-0.163370931806438,-0.1420892883703613,-0.16830754889698485,-0.1262941666939221,-0.13262230878633682,-0.12213648687954595,-0.09916403215246734,-0.13763016008810847,-0.11931733407160573,-0.0813978221858744,-0.09061043876719689,-0.11887880221494915,-0.06573640907049544,-0.07896857917695262,,-0.14460273675140184,-0.17005666427385002,-0.10770144917510538,-0.16427171705728788,-0.12745287793141502,,-0.13969419370942748,,-0.1340017015620539,-0.1415990527527749,-0.13235485076605016,-0.14299264972984194,-0.09791187154806627,-0.1649342327547959
156.0,,-0.19753022494510744,-0.20317004253947177,-0.1750590097614849,-0.21799243369238863,-0.1530005916119511,-0.1962890271291928,-0.2066025156642134,-0.200485705112508,,-0.2101056259785862,,-0.2308074834467779,-0.13857820449136626,-0.22190125871181415,,,-0.16894096817968035,-0.23642621599349126,-0.2096837223015309,,-0.21784377819203454,-0.18571797713534802,-0.15190774037053753,,-0.19832191805115348,-0.21034085945082565,-0.20156157293973273,-0.16813633051859955
157.0,-0.21262197562490162,,-0.21267337535455202,-0.1792792567147719,,-0.214294095376305,-0.23354209124021175,-0.22035531164011346,-0.21498798471507574,-0.22732794896439448,,-0.22052186364676943,,-0.14703658502124622,-0.2397341426491695,,,-0.1776521373126213,-0.24800906390118443,-0.21906718413097195,,-0.2267743643860242,-0.195805325715035,,-0.18537078368614415,-0.19827321589738078,-0.21325456444493493,-0.19631382398723765,-0.2039680691317412
158.0,-0.2189601901247461,-0.22198271661949134,-0.20964958764066285,-0.17956649865400087,-0.2208266264832504,,-0.22657841235508805,-0.22579912671390726,-0.21234896444726153,,-0.2241472305407395,-0.22487916932691485,-0.2411542180220876,-0.14615828817164245,,,,-0.17932903737071246,-0.23749495757100908,-0.21763984064142317,,-0.22685782780839792,-0.19028357803278928,-0.19815246804959052,-0.18399928494739282,-0.1985654288200169,-0.20451344946260702,-0.20118863646595134,-0.20436502339998133
159.0,-0.22459704482337828,-0.2281746723072603,-0.21165697612299264,-0.17980954952565614,-0.22715720664227815,-0.21731146435594362,-0.2249029407436297,-0.22996664064599817,-0.21688709275826915,-0.23260822397637673,-0.224203849913974,-0.22608496460947083,,-0.1453945517806826,-0.24221093208491332,,,,-0.24179880878858087,-0.2233492145996183,,,-0.194514527555549,-0.202114868794325,-0.1870444770622475,-0.20092748327799217,-0.2125608251606232,-0.20038948687927696,-0.2114308093746555
160.0,-0.20940091579711181,-0.2137554421639835,,-0.17046313873382152,-0.20896009965795995,-0.1924820975828157,-0.20487581913791678,-0.21816736682576574,-0.2026807780455497,-0.2150999436734882,-0.1951864211312983,-0.20882016851832852,-0.218273634245793,-0.1413085620890476,-0.22568928961353996,,,-0.17310055144065967,-0.22868506078336218,-0.21082031063580123,-0.23641693890580842,-0.22669090096365044,-0.18409252760118044,,-0.17451502248280723,-0.1880944657588894,-0.19710431390615765,,-0.20132170734347374
161.0,-0.1991922342461328,-0.19423358187060083,-0.1974782068427392,-0.16776748361182664,-0.19084245602291822,-0.19212410465302807,,-0.21420822859027935,-0.1927906179764516,-0.1995370278486984,-0.18708985075876636,-0.21150580346583955,-0.16782979819977087,-0.13036803828854823,-0.20567100323288123,,-0.22377583037520188,-0.16212447833315405,-0.22123275464823788,-0.20751627478036422,,-0.20529644369518307,-0.18241927072777264,-0.16936236643595018,-0.17405010765611184,-0.1882649232970938,-0.20035101375673658,-0.17630844600082246,-0.19115967807652662
162.0,-0.22096036437264785,-0.22785934123056836,-0.2137151845669004,-0.18179814756647203,-0.22784588900267447,,-0.23328029880092138,-0.2293936074803357,-0.21540726830902754,-0.24102887307443263,-0.2285918513396469,-0.22805808416274423,-0.2499867963180837,-0.1499769701264415,,,,-0.18266105956406237,-0.24644927889615842,-0.22176327738900853,,,-0.19594874773275567,-0.2044220894811324,-0.18802079819830778,-0.20061091927846972,-0.21067385430729527,-0.2047315329668744,-0.21262167217937586
163.0,-0.22589585927006772,-0.2296366618446502,-0.2163578225689548,-0.1835215992018458,-0.23176608090031509,-0.22559644358817169,-0.234432185533799,-0.2293936074803357,-0.21984674165675236,-0.2418348097867878,-0.22740284450172263,,-0.2516691921839877,-0.14959510193096162,,,,-0.18429440377648879,-0.25005989233371867,-0.22681184417611625,,-0.2407127559224379,-0.1982913073555266,-0.20602711256760714,-0.19108923605449724,-0.20292427158267232,,-0.2083277061069091,
164.0,-0.21288173851423953,-0.22198271661949134,,-0.17415309287622432,-0.22185965002384492,-0.21477994292387395,-0.22584539352507502,-0.22006879505728222,-0.20933998806713694,-0.22832842212455953,-0.21927796444257344,,,-0.14669290364531432,-0.238743426874872,,,,-0.23853481424102643,-0.21832708009935406,,-0.23066932409679847,-0.1903552890416496,-0.19699885770618683,-0.1820931341579418,-0.19420658605736152,-0.20784339802730337,-0.20121527478550716,
165.0,-0.21677818185430786,-0.2220113830810088,-0.20715940952334236,-0.17552301597100858,-0.2160588255266605,-0.21311783289271707,-0.23032204423694025,-0.2287163864663709,-0.21575256068051724,-0.2370547713548881,-0.2241472305407395,,-0.24547236741124126,-0.14894592599864576,,,,-0.1794814828305389,-0.24304085981110157,-0.22176327738900853,,-0.23751332473144474,-0.19499260094795123,-0.1986540377641139,-0.18330191270734975,-0.19367086236586195,-0.20121125046928315,-0.1927709274863146,-0.20375636018867982
166.0,-0.22509059431312028,-0.23319130307281385,-0.21534142333739542,-0.18195281630297994,-0.2294086682051123,,-0.23592440243775406,-0.2326494777397817,,-0.24308540123699415,-0.22978085817757118,-0.23052448360433597,,-0.1500342503557635,-0.24629034997907956,,,-0.18085349196897713,-0.24818237334618734,-0.2219747356837565,,-0.23787499956173092,-0.19755029359730314,-0.20610234802478566,-0.18929931397172003,-0.20041611066337897,-0.21378180630101187,-0.20715562004645335,-0.21492400693516858
167.0,-0.1790086577445789,-0.18973294741236135,-0.14127132933750516,-0.13022717170798018,-0.15934848192633255,-0.18665192701198854,-0.18571261258186206,-0.15888448114177223,-0.08673653244746964,,-0.17251036215088542,-0.19481650057773534,,,-0.19847374451960217,-0.21605612366463042,,-0.1542626481906748,-0.22051063196072582,-0.17661693146031748,,-0.19146933672193434,-0.17888152762399614,-0.17385141538093415,-0.13978588492866292,-0.17075649901581316,-0.16891074939172854,-0.1612577954517884,-0.16070005389356792
168.0,-0.13622570987062865,-0.0074429186229039174,-0.14038198000989072,-0.052583465981013454,-0.048973889781275814,-0.02366286026439079,0.0006836041928778944,-0.07308578806485018,-0.04438888945833893,0.08251303055450104,0.04052002964387995,-0.024223872534305527,-0.24777164176131009,-0.14858315121293986,-0.2493790520989483,,,-0.17972103998169478,,-0.22313775630487032,-0.2558718435568981,-0.23281155193772435,-0.19315201838720264,,-0.17184176222930883,,-0.19890803604536816,-0.17116725032655067,-0.20489429575763482
169.0,,-0.2197753990826478,,-0.17561139810615597,-0.21984657850884026,,-0.22411756342575861,-0.22241302164408336,-0.20702159642999174,-0.2298847137070385,-0.2162771376611455,-0.21646600678726297,,-0.14188136438226748,-0.2329448257253071,,,-0.1775650256212919,-0.23581963293598115,-0.21571028370184797,,-0.2283323482703339,-0.18978160097076693,-0.19674807284892515,-0.18344138715535835,-0.19376826667340732,-0.2056234323175058,,-0.20518539555434426
170.0,-0.21381688491585593,,,-0.1744624303492401,-0.21420468071020887,-0.2098958965246284,-0.22338454459574558,-0.22144928404728734,-0.2056897544256743,,-0.21602235048159033,-0.22098773909684785,-0.23288243834805952,,-0.2304097588910752,,,-0.1720334332218744,,-0.21393932048333375,,-0.22599537244386933,-0.18872983950748204,-0.1934627912187972,-0.18072163541919042,-0.19396307528849807,-0.20426370332025479,,-0.2032270878310263
171.0,-0.2075565992828128,,-0.20067986442215127,-0.17033056553110046,-0.20745029602170648,-0.19969309802568086,-0.21487629031880873,-0.21720362922896969,-0.20457988608874308,-0.22160301921456108,-0.20467016614807523,-0.21016298599208405,-0.21213288933524332,-0.13626790190871282,-0.22647603449312917,,,-0.16550005637216866,-0.21386710323561503,-0.20423867121177072,-0.2245045511348335,-0.21225172889299432,-0.17500913314553812,-0.18513673395770958,-0.17921066223243048,-0.19077308421638714,-0.1973263104771374,-0.18414011195023133,-0.196822892303419
